ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,18/961,103/11230,0.174757281553398,2.04216885727852,3.25039257560792,0.00264982383478187,0.0451717027835168,0.0403954568497397,RPL11/RPL18/RPL17/RPL30/UFD1/ELOB/RPL6/RPL8/PSMA1/RPL13/PSMD13/RPL22/RPL5/RPL9/RBX1/UBA52/RPL4/UBE2D2,18
R-HSA-9609507,Protein localization,25/961,162/11230,0.154320987654321,1.8033555581249,3.15064079931401,0.00271911330787963,0.0452873009553746,0.0404988322081044,TOMM7/SERP1/COA4/TOMM22/TIMM8A/CYC1/GET3/CHCHD5/TIMM44/TIMM8B/NOS2/TOMM6/PMPCA/TOMM5/GRPEL2/CAT/GET4/UBA52/ZFAND6/SLC25A17/HSCB/PEX2/MTX1/CHCHD2/UBE2D2,25
R-HSA-9609646,HCMV Infection,25/961,162/11230,0.154320987654321,1.8033555581249,3.15064079931401,0.00271911330787963,0.0452873009553746,0.0404988322081044,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/TUBA3C/H2AC17/H2AC6/CHMP7/SEC13/H2BC3/H2AC8/RAE1/NUP98/TUBA4A/H4C5/NUP35/H3C7/NUP54/TRIM28/NUP37/H2BC8/NUP160,25
R-HSA-9710421,Defective pyroptosis,14/961,72/11230,0.194444444444444,2.27222800323737,3.312883609208,0.00279430475099779,0.046010768002225,0.0411458032114627,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/H4C5/H3C7/H2AJ/H2BC8,14
R-HSA-9816359,Maternal to zygotic transition (MZT),20/961,120/11230,0.166666666666667,1.94762400277489,3.19255070807476,0.00282743743158608,0.0460332229030139,0.0411658838353929,H3C4/H2AC4/H3C6/CNOT8/CNOT6L/HIRA/H3C10/EIF4A3/CNOT9/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/H4C5/H3C7/H2AJ/EIF4A1/H2BC8,20
R-HSA-1912408,Pre-NOTCH Transcription and Translation,17/961,96/11230,0.177083333333333,2.06935050294832,3.21883150842409,0.00297923652436462,0.0479657080422704,0.0428940369765246,H3C4/H2AC4/H3C6/ELANE/H3C10/H3C12/H2BC15/H3C2/H2AC6/TNRC6C/H2BC3/H2AC8/H4C5/H3C7/MAML2/H2AJ/H2BC8,17
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,31/961,217/11230,0.142857142857143,1.66939200237847,3.04597072096228,0.00314760006826876,0.0501194780101257,0.0448200773168172,H3C4/H2AC4/H3C6/DDOST/CDH24/ANGPTL4/H3C10/RACK1/H3C12/H2BC15/PSMA1/H3C2/PSMD13/CTSS/TGIF2/H2AC6/RPN1/OSTC/TNRC6C/SEC11A/RPN2/H2BC3/H2AC8/CTBP2/UBA52/H4C5/SPCS3/H3C7/H2AJ/DAD1/H2BC8,31
R-HSA-8948216,Collagen chain trimerization,10/961,44/11230,0.227272727272727,2.65585091287485,3.36649768684659,0.0033879559501629,0.0533603062150656,0.0477182354079008,COL13A1/COL4A2/COL1A1/COL5A3/COL5A1/COL23A1/COL6A2/COL20A1/COL25A1/COL7A1,10
R-HSA-9764265,Regulation of CDH1 Expression and Function,29/961,201/11230,0.144278606965174,1.68600286807378,3.00209236226783,0.00363754646502393,0.0560723917853158,0.0501435576533535,H3C4/H2AC4/H3C6/DDOST/H3C10/RACK1/H3C12/H2BC15/PSMA1/H3C2/PSMD13/CTSS/TGIF2/H2AC6/RPN1/OSTC/TNRC6C/SEC11A/RPN2/H2BC3/H2AC8/CTBP2/UBA52/H4C5/SPCS3/H3C7/H2AJ/DAD1/H2BC8,29
R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,29/961,201/11230,0.144278606965174,1.68600286807378,3.00209236226783,0.00363754646502393,0.0560723917853158,0.0501435576533535,H3C4/H2AC4/H3C6/DDOST/H3C10/RACK1/H3C12/H2BC15/PSMA1/H3C2/PSMD13/CTSS/TGIF2/H2AC6/RPN1/OSTC/TNRC6C/SEC11A/RPN2/H2BC3/H2AC8/CTBP2/UBA52/H4C5/SPCS3/H3C7/H2AJ/DAD1/H2BC8,29
R-HSA-15869,Metabolism of nucleotides,17/961,98/11230,0.173469387755102,2.02711886003101,3.12403075480037,0.00371867113668794,0.0567195208111666,0.0507222622633003,PNP/ADA/APRT/UCK2/NUDT1/ENTPD7/DCTPP1/ADSL/AK4/NUDT18/PFAS/AK2/NT5C/PPAT/UPP1/DCK/ITPA,17
R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,19/961,115/11230,0.165217391304348,1.93068814188119,3.06878544011538,0.00393103361259011,0.059334038590032,0.0530603330822196,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/PSMA1/H3C2/PSMD13/H2AC6/H2BC3/H2AC8/CCNH/UBA52/H4C5/GATA1/H3C7/H2AJ/H2BC8,19
