logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.00163053044892135,7.42489751118665,8.97920601858588,5.14829514699267e-19,6.30151325991902e-17,28.930286607104,ZFYVE9,up
0.00311131846035708,9.66363848019066,8.95216298742025,6.53138321111575e-19,7.91526044594622e-17,28.6950969585124,LRIG1,up
0.00234929974630087,9.87383163866315,8.94402012534331,7.01562257322757e-19,8.33701167925295e-17,28.6244101135365,CBX7,up
0.00232551268484149,7.67016999499439,8.94461146977809,6.97929246656514e-19,8.33701167925295e-17,28.629541442084,MT1G,up
0.00250357715877975,8.08860802724519,8.93125400655537,7.8471258861753e-19,9.23546354296016e-17,28.5137111984512,SPARCL1,up
0.00175149011248463,9.17842320125765,8.92441332922259,8.33202086879459e-19,9.71275575562341e-17,28.454454738829,YEATS2,up
0.00217008875601829,8.14096274194044,8.89337854596854,1.09309462300602e-18,1.26221492316922e-16,28.1861560881598,PFN2,up
0.00148964919764207,7.41295016104471,8.87990098827435,1.2295451740819e-18,1.40650775053855e-16,28.0699149967104,SEMA3A,up
0.00146179622034881,7.30386429225254,8.85104032681254,1.58089144442027e-18,1.79167697034298e-16,27.8215555826826,SIK2,up
0.00202877832852542,8.24101729077742,8.82911264508682,1.91258040669778e-18,2.14770497045696e-16,27.6333662067875,CAMSAP2,up
