logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.00272473018966516,7.88432292132719,11.1518945053636,4.72103248390947e-28,1.52066941060663e-25,49.6463361008676,SELENOP,up
0.00250871629573582,7.82485886374545,11.1154787353745,6.93500442470743e-28,2.17652446560049e-25,49.2646182097738,BMPR1A,up
0.0025867046615074,7.68924359696139,11.004895961074,2.21460163895541e-27,6.77668101520357e-25,48.1122249674646,DST,up
0.00213361428739108,7.73991251687819,10.9284623906604,4.91208812032666e-27,1.46643801445849e-24,47.3216619176916,GPHN,up
0.00223427173072065,7.08678335981996,10.896852260659,6.81920445510466e-27,1.9873110126305e-24,46.9961409154591,MYO6,up
0.00251045282679725,10.8682494200612,10.8298611525883,1.36293767844943e-26,3.87961794981884e-24,46.3090318488687,ABR,up
0.00275260965933875,7.52907394077506,10.7932135982897,1.98752792950857e-26,5.52894133117839e-24,45.9347403957096,RNASE1,up
-0.00223531053336068,6.72982209134768,-10.7768269670703,2.35187853877395e-26,6.39710962546515e-24,45.7677440687069,STK17A,down
0.00225673168343874,11.3631343708977,10.7504861786102,3.08119674421e-26,8.1986626411153e-24,45.4997776643404,REEP5,up
0.00235306429923597,7.35385254491675,10.7259855691536,3.95916897809071e-26,1.03106868706022e-23,45.2510552154808,LACC1,up
0.00256723904273907,7.55026259256162,10.711476182187,4.59180844293761e-26,1.17091115294909e-23,45.1039986354012,GNAO1,up
-0.00246999606788651,9.3472209657609,-10.6628848728061,7.53414556840213e-26,1.88199881137229e-23,44.612803711559,CD79A,down
0.00221698365900888,10.5539083670447,10.61604622941,1.21204291227627e-25,2.96708104925231e-23,44.141210468864,CKAP5,up
0.00327820290056782,9.65661843041944,10.6093476626812,1.29712854554497e-25,3.11310850930794e-23,44.0739175460062,KIF1B,up
0.00180279509518695,6.85678582334378,10.5759701849995,1.81784977627984e-25,4.27893870416639e-23,43.7391768708535,PRY,up
0.00301325618480841,8.03310510825499,10.5459250701368,2.46123518865651e-25,5.68406013380296e-23,43.4386618528328,TRIM2,up
0.00218664235767993,7.86049195518545,10.5424600098439,2.548641180596e-25,5.77692000935093e-23,43.404053007738,STXBP1,up
0.00330303349671827,8.75351511980673,10.5319108411992,2.83414509213125e-25,6.30726107776117e-23,43.2987510243602,PARP3,up
0.00218182023231039,7.47370408575542,10.5199211717747,3.19729834396568e-25,6.9883806660964e-23,43.1791843469795,CLDN11,up
0.00310100995448305,7.13796957473502,10.4700799996327,5.27093856928763e-25,1.13186470329966e-22,42.6834502178533,CPT1A,up
0.0036454436273386,7.83690393774868,10.4450737822591,6.76818939670898e-25,1.42832134854686e-22,42.4355251684325,CAMK2N1,up
0.00248723603611898,7.78511955502791,10.4207440506862,8.62781323909313e-25,1.78990566180508e-22,42.1948167234055,NCKAP1,up
0.00418780125134336,7.81917591661429,10.3331581720983,2.05896085207405e-24,4.20028013823106e-22,41.3324448828093,AFDN,up
0.00195630834319564,7.44808300958456,10.3077407226907,2.64694847599196e-24,5.31125399117075e-22,41.083407095536,NEDD4L,up
0.00227739502787003,7.69566453227876,10.2884538067273,3.20163234509252e-24,6.32064191998911e-22,40.8948032646388,SGCB,up
0.00309360193882015,8.4231942168703,10.2827494872095,3.38674815902453e-24,6.57996785181909e-22,40.8390823924308,SPARCL1,up
0.00288245795460644,7.76320348293199,10.2777487324656,3.55773552772087e-24,6.80416919676616e-22,40.7902569144476,NFIA,up
0.00207546269803659,6.90578542086099,10.1321171656996,1.47941304113818e-23,2.78584855746636e-21,39.3777398218762,HIP1,up
0.00241703817379496,9.24142829432856,10.1258525712731,1.57231066306045e-23,2.9159215933121e-21,39.317385239963,HECTD4,up
0.00305459542136292,7.73939287737195,10.1042290032737,1.93964119158948e-23,3.5434639082172e-21,39.1093172479872,LRP1,up
0.00208025322787242,7.3437986277319,10.1001309301931,2.01828687945786e-23,3.63291638302416e-21,39.0699296589491,SEPTIN8,up
0.00292215712843667,9.03029843191753,10.0639311271317,2.86544082513186e-23,5.08304285501653e-21,38.72263051699,SLCO3A1,up
0.0018756304602734,7.44792097177659,10.0532939002625,3.17559974726574e-23,5.55276298664752e-21,38.6207914152685,MAG,up
-0.0023040847667241,7.70391804539101,-10.0504106087574,3.2652542334721e-23,5.62911434052091e-21,38.5932039932935,SLC16A10,down
0.00247039715465662,8.19048500160729,10.0482881528251,3.33284931365561e-23,5.66584383321454e-21,38.572900834651,SERPINI1,up
0.00289670338769292,7.09089869690858,9.99485219919323,5.57577536572879e-23,9.34897129815348e-21,38.063015304284,TGM2,up
0.00235727494383126,7.81165153212118,9.97413798117146,6.80231087571219e-23,1.12513898809077e-20,37.8660212289114,TF,up
0.00223750383406126,7.68653187351455,9.96423555773662,7.47963865567457e-23,1.22067702860609e-20,37.7719788466127,SPP1,up
0.00215161869177277,7.56197106380325,9.95331136446924,8.30455507288132e-23,1.33747044857983e-20,37.6683308248545,CTIF,up
0.00288549182524123,7.13705140607896,9.88908118595929,1.53309359802471e-22,2.43702151166525e-20,37.0610004370761,C1QC,up
0.00188840178425523,7.30363820619897,9.87534577372136,1.74705905227032e-22,2.74153882048573e-20,36.9315869644027,C3,up
0.00188089684887446,7.43964452788403,9.86090863976382,2.00387136756747e-22,3.10473234671213e-20,36.7957376311027,CNP,up
-0.00200708849714215,6.80309349769176,-9.78578194426983,4.07912215043799e-22,6.24105689017013e-20,36.0917260209122,ADAMDEC1,down
0.00272649764599069,6.93680502621512,9.75925436520033,5.23682782452577e-22,7.91342871261672e-20,35.8443035870946,COLEC12,up
0.00200027141336387,7.28095085483315,9.75066323907204,5.67742168767283e-22,8.47459042159944e-20,35.7643049892721,PRKCE,up
0.00182332440728824,7.71606023033298,9.71888592292933,7.6503082254729e-22,1.12819003228661e-19,35.4689581411758,SPART,up
0.00266891562841594,7.62956660743647,9.67712725985384,1.1306293729916e-21,1.64748851493062e-19,35.0821745756689,GATM,up
0.00312716958858033,12.1745135272117,9.63581818076697,1.66148301037261e-21,2.39253553493656e-19,34.7010459770082,YWHAH,up
0.00225906770045301,7.70688148926228,9.60774469632287,2.15647562636974e-21,3.06921647287973e-19,34.4428796238954,ICA1,up
0.00199711519348933,7.37167566409216,9.57287096358663,2.97862405340027e-21,4.19061590961141e-19,34.1231332230306,PPP4R4,up
