gsm,gse,Age,Sex,AgeBin
GSM1352688,GSE56045,72,,"[70,80)"
GSM1352689,GSE56045,56,,"[50,60)"
GSM1352690,GSE56045,70,,"[70,80)"
GSM1352691,GSE56045,68,,"[60,70)"
GSM1352692,GSE56045,45,,"[40,50)"
GSM1352693,GSE56045,50,,"[50,60)"
GSM1352694,GSE56045,62,,"[60,70)"
GSM1352695,GSE56045,66,,"[60,70)"
GSM1352696,GSE56045,50,,"[50,60)"
GSM1352697,GSE56045,76,,"[70,80)"
GSM1352698,GSE56045,75,,"[70,80)"
GSM1352699,GSE56045,78,,"[70,80)"
GSM1352700,GSE56045,63,,"[60,70)"
GSM1352701,GSE56045,69,,"[60,70)"
GSM1352702,GSE56045,68,,"[60,70)"
GSM1352703,GSE56045,79,,"[70,80)"
GSM1352704,GSE56045,45,,"[40,50)"
GSM1352705,GSE56045,48,,"[40,50)"
GSM1352706,GSE56045,51,,"[50,60)"
GSM1352707,GSE56045,49,,"[40,50)"
GSM1352708,GSE56045,52,,"[50,60)"
GSM1352709,GSE56045,58,,"[50,60)"
GSM1352710,GSE56045,52,,"[50,60)"
GSM1352711,GSE56045,48,,"[40,50)"
GSM1352712,GSE56045,56,,"[50,60)"
GSM1352713,GSE56045,67,,"[60,70)"
GSM1352714,GSE56045,59,,"[50,60)"
GSM1352715,GSE56045,78,,"[70,80)"
GSM1352716,GSE56045,69,,"[60,70)"
GSM1352717,GSE56045,53,,"[50,60)"
GSM1352718,GSE56045,51,,"[50,60)"
GSM1352719,GSE56045,68,,"[60,70)"
GSM1352720,GSE56045,53,,"[50,60)"
GSM1352721,GSE56045,54,,"[50,60)"
GSM1352722,GSE56045,78,,"[70,80)"
GSM1352723,GSE56045,51,,"[50,60)"
GSM1352724,GSE56045,65,,"[60,70)"
GSM1352725,GSE56045,71,,"[70,80)"
GSM1352726,GSE56045,52,,"[50,60)"
GSM1352727,GSE56045,59,,"[50,60)"
GSM1352728,GSE56045,54,,"[50,60)"
GSM1352729,GSE56045,59,,"[50,60)"
GSM1352730,GSE56045,74,,"[70,80)"
GSM1352731,GSE56045,68,,"[60,70)"
GSM1352732,GSE56045,58,,"[50,60)"
GSM1352733,GSE56045,57,,"[50,60)"
GSM1352734,GSE56045,67,,"[60,70)"
GSM1352735,GSE56045,62,,"[60,70)"
GSM1352736,GSE56045,72,,"[70,80)"
GSM1352737,GSE56045,59,,"[50,60)"
GSM1352738,GSE56045,52,,"[50,60)"
GSM1352739,GSE56045,72,,"[70,80)"
GSM1352740,GSE56045,66,,"[60,70)"
GSM1352741,GSE56045,72,,"[70,80)"
GSM1352742,GSE56045,54,,"[50,60)"
GSM1352743,GSE56045,53,,"[50,60)"
GSM1352744,GSE56045,50,,"[50,60)"
GSM1352745,GSE56045,55,,"[50,60)"
GSM1352746,GSE56045,56,,"[50,60)"
GSM1352747,GSE56045,48,,"[40,50)"
GSM1352748,GSE56045,50,,"[50,60)"
GSM1352749,GSE56045,69,,"[60,70)"
GSM1352750,GSE56045,66,,"[60,70)"
GSM1352751,GSE56045,48,,"[40,50)"
GSM1352752,GSE56045,45,,"[40,50)"
GSM1352753,GSE56045,46,,"[40,50)"
GSM1352754,GSE56045,48,,"[40,50)"
GSM1352755,GSE56045,56,,"[50,60)"
GSM1352756,GSE56045,71,,"[70,80)"
GSM1352757,GSE56045,71,,"[70,80)"
GSM1352758,GSE56045,72,,"[70,80)"
GSM1352759,GSE56045,55,,"[50,60)"
GSM1352760,GSE56045,79,,"[70,80)"
GSM1352761,GSE56045,70,,"[70,80)"
GSM1352762,GSE56045,59,,"[50,60)"
GSM1352763,GSE56045,48,,"[40,50)"
GSM1352764,GSE56045,50,,"[50,60)"
GSM1352765,GSE56045,60,,"[60,70)"
GSM1352766,GSE56045,50,,"[50,60)"
GSM1352767,GSE56045,50,,"[50,60)"
GSM1352768,GSE56045,69,,"[60,70)"
GSM1352769,GSE56045,58,,"[50,60)"
GSM1352770,GSE56045,46,,"[40,50)"
GSM1352771,GSE56045,77,,"[70,80)"
GSM1352772,GSE56045,55,,"[50,60)"
GSM1352773,GSE56045,46,,"[40,50)"
GSM1352774,GSE56045,71,,"[70,80)"
GSM1352775,GSE56045,45,,"[40,50)"
GSM1352776,GSE56045,47,,"[40,50)"
GSM1352777,GSE56045,72,,"[70,80)"
GSM1352778,GSE56045,52,,"[50,60)"
GSM1352779,GSE56045,67,,"[60,70)"
GSM1352780,GSE56045,55,,"[50,60)"
GSM1352781,GSE56045,46,,"[40,50)"
GSM1352782,GSE56045,66,,"[60,70)"
GSM1352783,GSE56045,51,,"[50,60)"
GSM1352784,GSE56045,57,,"[50,60)"
GSM1352785,GSE56045,58,,"[50,60)"
GSM1352786,GSE56045,49,,"[40,50)"
GSM1352787,GSE56045,53,,"[50,60)"
GSM1352788,GSE56045,64,,"[60,70)"
GSM1352789,GSE56045,52,,"[50,60)"
GSM1352790,GSE56045,79,,"[70,80)"
GSM1352791,GSE56045,76,,"[70,80)"
GSM1352792,GSE56045,55,,"[50,60)"
GSM1352793,GSE56045,66,,"[60,70)"
GSM1352794,GSE56045,65,,"[60,70)"
GSM1352795,GSE56045,63,,"[60,70)"
GSM1352796,GSE56045,63,,"[60,70)"
GSM1352797,GSE56045,52,,"[50,60)"
GSM1352798,GSE56045,70,,"[70,80)"
GSM1352799,GSE56045,49,,"[40,50)"
GSM1352800,GSE56045,46,,"[40,50)"
GSM1352801,GSE56045,57,,"[50,60)"
GSM1352802,GSE56045,48,,"[40,50)"
GSM1352803,GSE56045,49,,"[40,50)"
GSM1352804,GSE56045,63,,"[60,70)"
GSM1352805,GSE56045,48,,"[40,50)"
GSM1352806,GSE56045,62,,"[60,70)"
GSM1352807,GSE56045,61,,"[60,70)"
GSM1352808,GSE56045,81,,"[80,90)"
GSM1352809,GSE56045,63,,"[60,70)"
GSM1352810,GSE56045,60,,"[60,70)"
GSM1352811,GSE56045,57,,"[50,60)"
GSM1352812,GSE56045,47,,"[40,50)"
GSM1352813,GSE56045,69,,"[60,70)"
GSM1352814,GSE56045,72,,"[70,80)"
GSM1352815,GSE56045,58,,"[50,60)"
GSM1352816,GSE56045,46,,"[40,50)"
GSM1352817,GSE56045,68,,"[60,70)"
GSM1352818,GSE56045,73,,"[70,80)"
GSM1352819,GSE56045,48,,"[40,50)"
GSM1352820,GSE56045,73,,"[70,80)"
GSM1352821,GSE56045,55,,"[50,60)"
GSM1352822,GSE56045,60,,"[60,70)"
GSM1352823,GSE56045,51,,"[50,60)"
GSM1352824,GSE56045,58,,"[50,60)"
GSM1352825,GSE56045,54,,"[50,60)"
GSM1352826,GSE56045,67,,"[60,70)"
GSM1352827,GSE56045,77,,"[70,80)"
GSM1352828,GSE56045,56,,"[50,60)"
GSM1352829,GSE56045,49,,"[40,50)"
GSM1352830,GSE56045,48,,"[40,50)"
GSM1352831,GSE56045,76,,"[70,80)"
GSM1352832,GSE56045,62,,"[60,70)"
GSM1352833,GSE56045,66,,"[60,70)"
GSM1352834,GSE56045,54,,"[50,60)"
GSM1352835,GSE56045,68,,"[60,70)"
GSM1352836,GSE56045,56,,"[50,60)"
GSM1352837,GSE56045,66,,"[60,70)"
GSM1352838,GSE56045,58,,"[50,60)"
GSM1352839,GSE56045,58,,"[50,60)"
GSM1352840,GSE56045,55,,"[50,60)"
GSM1352841,GSE56045,55,,"[50,60)"
GSM1352842,GSE56045,63,,"[60,70)"
GSM1352843,GSE56045,50,,"[50,60)"
GSM1352844,GSE56045,68,,"[60,70)"
GSM1352845,GSE56045,59,,"[50,60)"
GSM1352846,GSE56045,67,,"[60,70)"
GSM1352847,GSE56045,69,,"[60,70)"
GSM1352848,GSE56045,67,,"[60,70)"
GSM1352849,GSE56045,51,,"[50,60)"
GSM1352850,GSE56045,72,,"[70,80)"
GSM1352851,GSE56045,46,,"[40,50)"
GSM1352852,GSE56045,67,,"[60,70)"
GSM1352853,GSE56045,56,,"[50,60)"
GSM1352854,GSE56045,69,,"[60,70)"
GSM1352855,GSE56045,62,,"[60,70)"
GSM1352856,GSE56045,51,,"[50,60)"
GSM1352857,GSE56045,45,,"[40,50)"
GSM1352858,GSE56045,54,,"[50,60)"
GSM1352859,GSE56045,57,,"[50,60)"
GSM1352860,GSE56045,55,,"[50,60)"
GSM1352861,GSE56045,70,,"[70,80)"
GSM1352862,GSE56045,60,,"[60,70)"
GSM1352863,GSE56045,64,,"[60,70)"
GSM1352864,GSE56045,75,,"[70,80)"
GSM1352865,GSE56045,82,,"[80,90)"
GSM1352866,GSE56045,54,,"[50,60)"
GSM1352867,GSE56045,72,,"[70,80)"
GSM1352868,GSE56045,72,,"[70,80)"
GSM1352869,GSE56045,63,,"[60,70)"
GSM1352870,GSE56045,52,,"[50,60)"
GSM1352871,GSE56045,51,,"[50,60)"
GSM1352872,GSE56045,57,,"[50,60)"
GSM1352873,GSE56045,60,,"[60,70)"
GSM1352874,GSE56045,73,,"[70,80)"
GSM1352875,GSE56045,53,,"[50,60)"
GSM1352876,GSE56045,51,,"[50,60)"
GSM1352877,GSE56045,55,,"[50,60)"
GSM1352878,GSE56045,45,,"[40,50)"
GSM1352879,GSE56045,51,,"[50,60)"
GSM1352880,GSE56045,50,,"[50,60)"
GSM1352881,GSE56045,50,,"[50,60)"
GSM1352882,GSE56045,46,,"[40,50)"
GSM1352883,GSE56045,49,,"[40,50)"
GSM1352884,GSE56045,73,,"[70,80)"
GSM1352885,GSE56045,63,,"[60,70)"
GSM1352886,GSE56045,63,,"[60,70)"
GSM1352887,GSE56045,66,,"[60,70)"
GSM1352888,GSE56045,62,,"[60,70)"
GSM1352889,GSE56045,62,,"[60,70)"
GSM1352890,GSE56045,63,,"[60,70)"
GSM1352891,GSE56045,72,,"[70,80)"
GSM1352892,GSE56045,73,,"[70,80)"
GSM1352893,GSE56045,68,,"[60,70)"
GSM1352894,GSE56045,71,,"[70,80)"
GSM1352895,GSE56045,63,,"[60,70)"
GSM1352896,GSE56045,45,,"[40,50)"
GSM1352897,GSE56045,54,,"[50,60)"
GSM1352898,GSE56045,64,,"[60,70)"
GSM1352899,GSE56045,67,,"[60,70)"
GSM1352900,GSE56045,51,,"[50,60)"
GSM1352901,GSE56045,48,,"[40,50)"
GSM1352902,GSE56045,47,,"[40,50)"
GSM1352903,GSE56045,65,,"[60,70)"
GSM1352904,GSE56045,45,,"[40,50)"
GSM1352905,GSE56045,51,,"[50,60)"
GSM1352906,GSE56045,67,,"[60,70)"
GSM1352907,GSE56045,72,,"[70,80)"
GSM1352908,GSE56045,78,,"[70,80)"
GSM1352909,GSE56045,74,,"[70,80)"
GSM1352910,GSE56045,50,,"[50,60)"
GSM1352911,GSE56045,66,,"[60,70)"
GSM1352912,GSE56045,53,,"[50,60)"
GSM1352913,GSE56045,63,,"[60,70)"
GSM1352914,GSE56045,56,,"[50,60)"
GSM1352915,GSE56045,71,,"[70,80)"
GSM1352916,GSE56045,50,,"[50,60)"
GSM1352917,GSE56045,48,,"[40,50)"
GSM1352918,GSE56045,70,,"[70,80)"
GSM1352919,GSE56045,69,,"[60,70)"
GSM1352920,GSE56045,45,,"[40,50)"
GSM1352921,GSE56045,51,,"[50,60)"
GSM1352922,GSE56045,64,,"[60,70)"
GSM1352923,GSE56045,48,,"[40,50)"
GSM1352924,GSE56045,74,,"[70,80)"
GSM1352925,GSE56045,51,,"[50,60)"
GSM1352926,GSE56045,63,,"[60,70)"
GSM1352927,GSE56045,57,,"[50,60)"
GSM1352928,GSE56045,83,,"[80,90)"
GSM1352929,GSE56045,54,,"[50,60)"
GSM1352930,GSE56045,58,,"[50,60)"
GSM1352931,GSE56045,59,,"[50,60)"
GSM1352932,GSE56045,48,,"[40,50)"
GSM1352933,GSE56045,51,,"[50,60)"
GSM1352934,GSE56045,65,,"[60,70)"
GSM1352935,GSE56045,56,,"[50,60)"
GSM1352936,GSE56045,68,,"[60,70)"
GSM1352937,GSE56045,75,,"[70,80)"
GSM1352938,GSE56045,73,,"[70,80)"
GSM1352939,GSE56045,45,,"[40,50)"
GSM1352940,GSE56045,55,,"[50,60)"
GSM1352941,GSE56045,64,,"[60,70)"
GSM1352942,GSE56045,69,,"[60,70)"
GSM1352943,GSE56045,52,,"[50,60)"
GSM1352944,GSE56045,68,,"[60,70)"
GSM1352945,GSE56045,61,,"[60,70)"
GSM1352946,GSE56045,54,,"[50,60)"
GSM1352947,GSE56045,66,,"[60,70)"
GSM1352948,GSE56045,59,,"[50,60)"
GSM1352949,GSE56045,66,,"[60,70)"
GSM1352950,GSE56045,45,,"[40,50)"
GSM1352951,GSE56045,57,,"[50,60)"
GSM1352952,GSE56045,47,,"[40,50)"
GSM1352953,GSE56045,53,,"[50,60)"
GSM1352954,GSE56045,50,,"[50,60)"
GSM1352955,GSE56045,52,,"[50,60)"
GSM1352956,GSE56045,49,,"[40,50)"
GSM1352957,GSE56045,67,,"[60,70)"
GSM1352958,GSE56045,47,,"[40,50)"
GSM1352959,GSE56045,71,,"[70,80)"
GSM1352960,GSE56045,77,,"[70,80)"
GSM1352961,GSE56045,54,,"[50,60)"
GSM1352962,GSE56045,63,,"[60,70)"
GSM1352963,GSE56045,48,,"[40,50)"
GSM1352964,GSE56045,59,,"[50,60)"
GSM1352965,GSE56045,56,,"[50,60)"
GSM1352966,GSE56045,47,,"[40,50)"
GSM1352967,GSE56045,46,,"[40,50)"
GSM1352968,GSE56045,57,,"[50,60)"
GSM1352969,GSE56045,66,,"[60,70)"
GSM1352970,GSE56045,51,,"[50,60)"
GSM1352971,GSE56045,75,,"[70,80)"
GSM1352972,GSE56045,45,,"[40,50)"
GSM1352973,GSE56045,67,,"[60,70)"
GSM1352974,GSE56045,48,,"[40,50)"
GSM1352975,GSE56045,71,,"[70,80)"
GSM1352976,GSE56045,48,,"[40,50)"
GSM1352977,GSE56045,55,,"[50,60)"
GSM1352978,GSE56045,46,,"[40,50)"
GSM1352979,GSE56045,69,,"[60,70)"
GSM1352980,GSE56045,54,,"[50,60)"
GSM1352981,GSE56045,66,,"[60,70)"
GSM1352982,GSE56045,80,,"[80,90)"
GSM1352983,GSE56045,67,,"[60,70)"
GSM1352984,GSE56045,46,,"[40,50)"
GSM1352985,GSE56045,59,,"[50,60)"
GSM1352986,GSE56045,65,,"[60,70)"
GSM1352987,GSE56045,58,,"[50,60)"
GSM1352988,GSE56045,45,,"[40,50)"
GSM1352989,GSE56045,71,,"[70,80)"
GSM1352990,GSE56045,73,,"[70,80)"
GSM1352991,GSE56045,53,,"[50,60)"
GSM1352992,GSE56045,47,,"[40,50)"
GSM1352993,GSE56045,59,,"[50,60)"
GSM1352994,GSE56045,50,,"[50,60)"
GSM1352995,GSE56045,58,,"[50,60)"
GSM1352996,GSE56045,47,,"[40,50)"
GSM1352997,GSE56045,51,,"[50,60)"
GSM1352998,GSE56045,48,,"[40,50)"
GSM1352999,GSE56045,46,,"[40,50)"
GSM1353000,GSE56045,46,,"[40,50)"
GSM1353001,GSE56045,52,,"[50,60)"
GSM1353002,GSE56045,50,,"[50,60)"
GSM1353003,GSE56045,48,,"[40,50)"
GSM1353004,GSE56045,57,,"[50,60)"
GSM1353005,GSE56045,51,,"[50,60)"
GSM1353006,GSE56045,59,,"[50,60)"
GSM1353007,GSE56045,58,,"[50,60)"
GSM1353008,GSE56045,58,,"[50,60)"
GSM1353009,GSE56045,50,,"[50,60)"
GSM1353010,GSE56045,75,,"[70,80)"
GSM1353011,GSE56045,50,,"[50,60)"
GSM1353012,GSE56045,79,,"[70,80)"
GSM1353013,GSE56045,64,,"[60,70)"
GSM1353014,GSE56045,58,,"[50,60)"
GSM1353015,GSE56045,64,,"[60,70)"
GSM1353016,GSE56045,56,,"[50,60)"
GSM1353017,GSE56045,61,,"[60,70)"
GSM1353018,GSE56045,45,,"[40,50)"
GSM1353019,GSE56045,71,,"[70,80)"
GSM1353020,GSE56045,66,,"[60,70)"
GSM1353021,GSE56045,65,,"[60,70)"
GSM1353022,GSE56045,71,,"[70,80)"
GSM1353023,GSE56045,45,,"[40,50)"
GSM1353024,GSE56045,66,,"[60,70)"
GSM1353025,GSE56045,55,,"[50,60)"
GSM1353026,GSE56045,58,,"[50,60)"
GSM1353027,GSE56045,46,,"[40,50)"
GSM1353028,GSE56045,60,,"[60,70)"
GSM1353029,GSE56045,68,,"[60,70)"
GSM1353030,GSE56045,44,,"[40,50)"
GSM1353031,GSE56045,61,,"[60,70)"
GSM1353032,GSE56045,58,,"[50,60)"
GSM1353033,GSE56045,67,,"[60,70)"
GSM1353034,GSE56045,57,,"[50,60)"
GSM1353035,GSE56045,46,,"[40,50)"
GSM1353036,GSE56045,69,,"[60,70)"
GSM1353037,GSE56045,76,,"[70,80)"
GSM1353038,GSE56045,50,,"[50,60)"
GSM1353039,GSE56045,59,,"[50,60)"
GSM1353040,GSE56045,49,,"[40,50)"
GSM1353041,GSE56045,49,,"[40,50)"
GSM1353042,GSE56045,54,,"[50,60)"
GSM1353043,GSE56045,70,,"[70,80)"
GSM1353044,GSE56045,65,,"[60,70)"
GSM1353045,GSE56045,49,,"[40,50)"
GSM1353046,GSE56045,45,,"[40,50)"
GSM1353047,GSE56045,67,,"[60,70)"
GSM1353048,GSE56045,54,,"[50,60)"
GSM1353049,GSE56045,45,,"[40,50)"
GSM1353050,GSE56045,51,,"[50,60)"
GSM1353051,GSE56045,46,,"[40,50)"
GSM1353052,GSE56045,49,,"[40,50)"
GSM1353053,GSE56045,65,,"[60,70)"
GSM1353054,GSE56045,47,,"[40,50)"
GSM1353055,GSE56045,58,,"[50,60)"
GSM1353056,GSE56045,46,,"[40,50)"
GSM1353057,GSE56045,77,,"[70,80)"
GSM1353058,GSE56045,57,,"[50,60)"
GSM1353059,GSE56045,82,,"[80,90)"
GSM1353060,GSE56045,52,,"[50,60)"
GSM1353061,GSE56045,74,,"[70,80)"
GSM1353062,GSE56045,59,,"[50,60)"
GSM1353063,GSE56045,48,,"[40,50)"
GSM1353064,GSE56045,45,,"[40,50)"
GSM1353065,GSE56045,59,,"[50,60)"
GSM1353066,GSE56045,78,,"[70,80)"
GSM1353067,GSE56045,72,,"[70,80)"
GSM1353068,GSE56045,47,,"[40,50)"
GSM1353069,GSE56045,45,,"[40,50)"
GSM1353070,GSE56045,59,,"[50,60)"
GSM1353071,GSE56045,66,,"[60,70)"
GSM1353072,GSE56045,46,,"[40,50)"
GSM1353073,GSE56045,57,,"[50,60)"
GSM1353074,GSE56045,65,,"[60,70)"
GSM1353075,GSE56045,60,,"[60,70)"
GSM1353076,GSE56045,77,,"[70,80)"
GSM1353077,GSE56045,66,,"[60,70)"
GSM1353078,GSE56045,53,,"[50,60)"
GSM1353079,GSE56045,55,,"[50,60)"
GSM1353080,GSE56045,51,,"[50,60)"
GSM1353081,GSE56045,63,,"[60,70)"
GSM1353082,GSE56045,67,,"[60,70)"
GSM1353083,GSE56045,52,,"[50,60)"
GSM1353084,GSE56045,69,,"[60,70)"
GSM1353085,GSE56045,59,,"[50,60)"
GSM1353086,GSE56045,62,,"[60,70)"
GSM1353087,GSE56045,55,,"[50,60)"
GSM1353088,GSE56045,58,,"[50,60)"
GSM1353089,GSE56045,46,,"[40,50)"
GSM1353090,GSE56045,71,,"[70,80)"
GSM1353091,GSE56045,64,,"[60,70)"
GSM1353092,GSE56045,53,,"[50,60)"
GSM1353093,GSE56045,59,,"[50,60)"
GSM1353094,GSE56045,63,,"[60,70)"
GSM1353095,GSE56045,68,,"[60,70)"
GSM1353096,GSE56045,47,,"[40,50)"
GSM1353097,GSE56045,75,,"[70,80)"
GSM1353098,GSE56045,78,,"[70,80)"
GSM1353099,GSE56045,62,,"[60,70)"
GSM1353100,GSE56045,62,,"[60,70)"
GSM1353101,GSE56045,52,,"[50,60)"
GSM1353102,GSE56045,69,,"[60,70)"
GSM1353103,GSE56045,61,,"[60,70)"
GSM1353104,GSE56045,68,,"[60,70)"
GSM1353105,GSE56045,57,,"[50,60)"
GSM1353106,GSE56045,49,,"[40,50)"
GSM1353107,GSE56045,61,,"[60,70)"
GSM1353108,GSE56045,52,,"[50,60)"
GSM1353109,GSE56045,70,,"[70,80)"
GSM1353110,GSE56045,57,,"[50,60)"
GSM1353111,GSE56045,70,,"[70,80)"
GSM1353112,GSE56045,80,,"[80,90)"
GSM1353113,GSE56045,64,,"[60,70)"
GSM1353114,GSE56045,47,,"[40,50)"
GSM1353115,GSE56045,55,,"[50,60)"
GSM1353116,GSE56045,52,,"[50,60)"
GSM1353117,GSE56045,62,,"[60,70)"
GSM1353118,GSE56045,63,,"[60,70)"
GSM1353119,GSE56045,65,,"[60,70)"
GSM1353120,GSE56045,47,,"[40,50)"
GSM1353121,GSE56045,54,,"[50,60)"
GSM1353122,GSE56045,68,,"[60,70)"
GSM1353123,GSE56045,65,,"[60,70)"
GSM1353124,GSE56045,78,,"[70,80)"
GSM1353125,GSE56045,73,,"[70,80)"
GSM1353126,GSE56045,56,,"[50,60)"
GSM1353127,GSE56045,64,,"[60,70)"
GSM1353128,GSE56045,63,,"[60,70)"
GSM1353129,GSE56045,61,,"[60,70)"
GSM1353130,GSE56045,49,,"[40,50)"
GSM1353131,GSE56045,47,,"[40,50)"
GSM1353132,GSE56045,50,,"[50,60)"
GSM1353133,GSE56045,45,,"[40,50)"
GSM1353134,GSE56045,69,,"[60,70)"
GSM1353135,GSE56045,44,,"[40,50)"
GSM1353136,GSE56045,51,,"[50,60)"
GSM1353137,GSE56045,57,,"[50,60)"
GSM1353138,GSE56045,77,,"[70,80)"
GSM1353139,GSE56045,49,,"[40,50)"
GSM1353140,GSE56045,75,,"[70,80)"
GSM1353141,GSE56045,45,,"[40,50)"
GSM1353142,GSE56045,48,,"[40,50)"
GSM1353143,GSE56045,67,,"[60,70)"
GSM1353144,GSE56045,70,,"[70,80)"
GSM1353145,GSE56045,45,,"[40,50)"
GSM1353146,GSE56045,55,,"[50,60)"
GSM1353147,GSE56045,68,,"[60,70)"
GSM1353148,GSE56045,52,,"[50,60)"
GSM1353149,GSE56045,63,,"[60,70)"
GSM1353150,GSE56045,58,,"[50,60)"
GSM1353151,GSE56045,69,,"[60,70)"
GSM1353152,GSE56045,58,,"[50,60)"
GSM1353153,GSE56045,48,,"[40,50)"
GSM1353154,GSE56045,70,,"[70,80)"
GSM1353155,GSE56045,66,,"[60,70)"
GSM1353156,GSE56045,54,,"[50,60)"
GSM1353157,GSE56045,61,,"[60,70)"
GSM1353158,GSE56045,61,,"[60,70)"
GSM1353159,GSE56045,47,,"[40,50)"
GSM1353160,GSE56045,70,,"[70,80)"
GSM1353161,GSE56045,68,,"[60,70)"
GSM1353162,GSE56045,60,,"[60,70)"
GSM1353163,GSE56045,62,,"[60,70)"
GSM1353164,GSE56045,68,,"[60,70)"
GSM1353165,GSE56045,51,,"[50,60)"
GSM1353166,GSE56045,49,,"[40,50)"
GSM1353167,GSE56045,49,,"[40,50)"
GSM1353168,GSE56045,57,,"[50,60)"
GSM1353169,GSE56045,82,,"[80,90)"
GSM1353170,GSE56045,57,,"[50,60)"
GSM1353171,GSE56045,61,,"[60,70)"
GSM1353172,GSE56045,56,,"[50,60)"
GSM1353173,GSE56045,59,,"[50,60)"
GSM1353174,GSE56045,54,,"[50,60)"
GSM1353175,GSE56045,52,,"[50,60)"
GSM1353176,GSE56045,51,,"[50,60)"
GSM1353177,GSE56045,50,,"[50,60)"
GSM1353178,GSE56045,57,,"[50,60)"
GSM1353179,GSE56045,76,,"[70,80)"
GSM1353180,GSE56045,69,,"[60,70)"
GSM1353181,GSE56045,52,,"[50,60)"
GSM1353182,GSE56045,51,,"[50,60)"
GSM1353183,GSE56045,71,,"[70,80)"
GSM1353184,GSE56045,67,,"[60,70)"
GSM1353185,GSE56045,66,,"[60,70)"
GSM1353186,GSE56045,52,,"[50,60)"
GSM1353187,GSE56045,48,,"[40,50)"
GSM1353188,GSE56045,55,,"[50,60)"
GSM1353189,GSE56045,53,,"[50,60)"
GSM1353190,GSE56045,45,,"[40,50)"
GSM1353191,GSE56045,45,,"[40,50)"
GSM1353192,GSE56045,57,,"[50,60)"
GSM1353193,GSE56045,81,,"[80,90)"
GSM1353194,GSE56045,60,,"[60,70)"
GSM1353195,GSE56045,71,,"[70,80)"
GSM1353196,GSE56045,58,,"[50,60)"
GSM1353197,GSE56045,55,,"[50,60)"
GSM1353198,GSE56045,49,,"[40,50)"
GSM1353199,GSE56045,56,,"[50,60)"
GSM1353200,GSE56045,64,,"[60,70)"
GSM1353201,GSE56045,55,,"[50,60)"
GSM1353202,GSE56045,64,,"[60,70)"
GSM1353203,GSE56045,56,,"[50,60)"
GSM1364223,GSE56580,59,,"[50,60)"
GSM1364224,GSE56580,72,,"[70,80)"
GSM1364225,GSE56580,71,,"[70,80)"
GSM1364226,GSE56580,75,,"[70,80)"
GSM1364227,GSE56580,58,,"[50,60)"
GSM1364228,GSE56580,59,,"[50,60)"
GSM1364229,GSE56580,66,,"[60,70)"
GSM1364230,GSE56580,54,,"[50,60)"
GSM1364231,GSE56580,69,,"[60,70)"
GSM1364232,GSE56580,53,,"[50,60)"
GSM1364233,GSE56580,62,,"[60,70)"
GSM1364234,GSE56580,70,,"[70,80)"
GSM1364235,GSE56580,65,,"[60,70)"
GSM1364236,GSE56580,61,,"[60,70)"
GSM1364237,GSE56580,73,,"[70,80)"
GSM1364238,GSE56580,56,,"[50,60)"
GSM1364239,GSE56580,58,,"[50,60)"
GSM1364240,GSE56580,60,,"[60,70)"
GSM1364241,GSE56580,63,,"[60,70)"
GSM1364242,GSE56580,53,,"[50,60)"
GSM1364243,GSE56580,63,,"[60,70)"
GSM1364244,GSE56580,53,,"[50,60)"
GSM1364245,GSE56580,62,,"[60,70)"
GSM1364246,GSE56580,64,,"[60,70)"
GSM1364247,GSE56580,78,,"[70,80)"
GSM1364248,GSE56580,53,,"[50,60)"
GSM1364249,GSE56580,52,,"[50,60)"
GSM1364250,GSE56580,65,,"[60,70)"
GSM1364251,GSE56580,64,,"[60,70)"
GSM1364252,GSE56580,56,,"[50,60)"
GSM1364253,GSE56580,51,,"[50,60)"
GSM1364254,GSE56580,52,,"[50,60)"
GSM1364255,GSE56580,58,,"[50,60)"
GSM1364256,GSE56580,45,,"[40,50)"
GSM1364257,GSE56580,46,,"[40,50)"
GSM1364258,GSE56580,48,,"[40,50)"
GSM1364259,GSE56580,64,,"[60,70)"
GSM1364260,GSE56580,56,,"[50,60)"
GSM1364261,GSE56580,48,,"[40,50)"
GSM1364262,GSE56580,47,,"[40,50)"
GSM1364263,GSE56580,45,,"[40,50)"
GSM1364264,GSE56580,48,,"[40,50)"
GSM1364265,GSE56580,66,,"[60,70)"
GSM1364266,GSE56580,65,,"[60,70)"
GSM1364267,GSE56580,48,,"[40,50)"
GSM1364268,GSE56580,61,,"[60,70)"
GSM1364269,GSE56580,79,,"[70,80)"
GSM1364270,GSE56580,71,,"[70,80)"
GSM1364271,GSE56580,51,,"[50,60)"
GSM1364272,GSE56580,70,,"[70,80)"
GSM1364273,GSE56580,65,,"[60,70)"
GSM1364274,GSE56580,67,,"[60,70)"
GSM1364275,GSE56580,72,,"[70,80)"
GSM1364276,GSE56580,56,,"[50,60)"
GSM1364277,GSE56580,55,,"[50,60)"
GSM1364278,GSE56580,48,,"[40,50)"
GSM1364279,GSE56580,49,,"[40,50)"
GSM1364280,GSE56580,65,,"[60,70)"
GSM1364281,GSE56580,55,,"[50,60)"
GSM1364282,GSE56580,58,,"[50,60)"
GSM1364283,GSE56580,70,,"[70,80)"
GSM1364284,GSE56580,72,,"[70,80)"
GSM1364285,GSE56580,65,,"[60,70)"
GSM1364286,GSE56580,60,,"[60,70)"
GSM1364287,GSE56580,68,,"[60,70)"
GSM1364288,GSE56580,69,,"[60,70)"
